id,battery_power,blue,clock_speed,dual_sim,fc_megapixel,four_g,int_memory,m_depth,mobile_wt,n_cores,pc_megapixel,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,mobile_wt_zscore,ram_zscore,new mobile_wt,new ram,,,,
1198,1129,1,2.8,1,0,0,49,0.5,185,2,2,1070,1079,1857,8,4,5,1,1,1,1,1.266144057,-0.073891018,185,1857,,,,
1199,708,0,1.9,0,0,0,26,0.3,116,7,1,206,620,1419,10,6,16,1,1,1,0,-0.684447114,-0.159120888,116,1419,,,,
1200,894,0,0.7,0,2,1,58,0.1,123,2,3,158,747,3305,12,7,2,1,0,0,2,-0.486561053,0.207873484,123,3305,,,,
1201,530,0,2.4,0,1,0,32,0.3,88,6,20,48,1012,959,17,7,6,0,1,0,0,-1.475991357,-0.24863171,88,959,,,,
1202,1481,1,2,1,0,0,35,0.5,105,3,0,249,522,2635,17,16,4,1,0,1,2,-0.995410924,0.077499025,105,2635,,,,
1203,1068,0,2.7,1,0,1,45,0.6,194,5,1,935,1499,1754,17,7,9,1,0,1,1,1.520568992,-0.093933658,194,1754,,,,
1204,1487,0,0.5,0,6,1,57,0.7,84,3,12,140,768,2563,18,4,14,1,0,0,2,-1.589069106,0.063488636,84,2563,,,,
1205,1524,0,2.5,1,11,1,41,1,96,4,20,184,740,1936,7,0,9,1,1,1,1,-1.249835859,-0.058518507,96,1936,,,,
1206,1093,0,1.9,1,2,1,22,0.3,196,8,14,238,807,1869,8,5,4,1,1,1,1,1.577107867,-0.071555953,196,1869,,,,
1207,1816,1,1.6,1,0,0,50,0.1,186,5,2,800,1089,3637,11,7,16,0,0,1,3,1.294413494,0.272476947,186,3637,,,,
1208,627,0,1.8,0,2,0,20,0.8,142,3,8,211,507,896,17,6,14,0,0,0,0,0.050558255,-0.260890801,142,896,,,,
1209,989,1,0.7,0,13,1,51,0.4,132,3,15,670,804,2349,10,1,20,1,0,1,1,-0.232136118,0.021846645,132,2349,,,,
1210,1895,0,0.5,0,2,1,5,0.7,134,1,11,725,1335,774,15,4,6,1,1,0,1,-0.175597243,-0.284630628,134,774,,,,
1211,805,1,1.7,1,0,1,58,0.9,168,3,10,81,1544,3397,7,6,2,1,0,0,2,0.785563624,0.225775648,168,3397,,,,
1212,713,1,1.6,0,7,1,2,0.4,181,8,9,1211,1378,485,10,6,4,1,1,1,0,1.153066308,-0.340866775,181,485,,,,
1213,864,0,2.5,0,10,1,24,0.7,148,4,15,1362,1378,3964,13,8,12,1,1,0,3,0.220174878,0.336107466,148,3964,,,,
1214,1177,0,0.9,0,1,0,11,1,181,4,7,945,1923,1887,8,5,11,1,1,1,1,1.153066308,-0.068053355,181,1887,,,,
1215,582,0,0.5,0,8,0,32,0.7,107,3,11,1043,1702,2977,6,1,20,0,1,1,2,-0.938872049,0.144048376,107,2977,,,,
1216,1898,0,1.8,1,3,1,56,0.2,185,7,4,444,739,2114,10,5,19,1,1,1,2,1.266144057,-0.02388171,185,2114,,,,
1217,1158,0,0.7,1,1,1,29,0.7,123,2,20,311,1796,1542,17,9,15,1,0,1,1,-0.486561053,-0.135186472,123,1542,,,,
1218,1451,1,0.5,0,5,1,57,0.6,181,8,12,812,1456,3038,15,7,18,1,0,1,3,1.153066308,0.155918289,181,3038,,,,
1219,1820,1,1.4,0,5,0,51,0.9,163,7,10,202,1884,2481,11,9,11,0,0,0,2,0.644216437,0.047532359,163,2481,,,,
1220,984,0,0.5,1,3,1,9,0.8,140,3,20,531,707,841,18,15,16,1,0,0,0,-0.00598062,-0.271593182,140,841,,,,
1221,580,1,2.1,1,0,0,24,0.4,135,4,5,404,898,3565,12,11,8,1,0,1,2,-0.147327806,0.258466557,135,3565,,,,
1222,1263,1,2,0,0,0,5,0.4,146,6,3,954,1609,1958,9,6,4,1,1,1,2,0.163636004,-0.054237554,146,1958,,,,
1223,1237,0,0.5,0,2,0,27,0.1,87,8,5,274,603,2454,14,0,8,1,1,1,2,-1.504260794,0.042278463,87,2454,,,,
1224,514,1,1.6,0,7,1,37,0.1,172,1,9,956,1723,3392,12,8,5,1,1,1,3,0.898641373,0.224802705,172,3392,,,,
1225,1515,0,2.6,0,0,1,56,0.9,184,3,1,1438,1593,262,14,4,20,1,1,0,0,1.23787462,-0.384260065,184,262,,,,
1226,721,0,0.5,1,6,1,6,0.4,194,4,9,1446,1988,530,8,4,8,1,0,1,0,1.520568992,-0.332110281,194,530,,,,
1227,603,1,2.5,1,3,0,35,0.7,126,3,16,692,1057,3703,13,1,9,0,0,1,3,-0.401752741,0.285319804,126,3703,,,,
1228,1426,1,2.5,0,2,1,55,0.4,109,1,7,777,1032,2562,5,1,3,1,0,0,2,-0.882333175,0.063294047,109,2562,,,,
1229,1820,1,1.7,1,0,1,64,0.6,161,1,3,1157,1951,574,10,2,18,1,1,0,1,0.587677563,-0.323548376,161,574,,,,
1230,1215,0,1,0,4,0,16,0.1,130,4,8,454,1473,2632,7,1,15,0,0,1,2,-0.288674992,0.076915259,130,2632,,,,
1231,697,0,2.7,1,5,1,20,0.4,173,2,6,478,1477,259,12,6,4,1,1,1,0,0.92691081,-0.384843831,173,259,,,,
1232,717,1,0.5,1,4,0,10,0.6,198,1,5,217,1106,688,10,7,15,0,1,0,0,1.633646741,-0.30136526,198,688,,,,
1233,1348,1,2,1,5,0,36,0.3,145,6,6,468,741,2554,19,1,12,0,1,0,2,0.135366567,0.061737337,145,2554,,,,
1234,1164,1,2.6,1,0,0,61,0.3,88,1,6,1107,1656,3859,11,10,17,0,1,0,3,-1.475991357,0.315675648,88,3859,,,,
1235,578,1,0.5,0,9,1,62,0.3,170,5,13,626,1134,2977,15,12,5,1,1,1,2,0.842102498,0.144048376,170,2977,,,,
1236,1971,1,0.5,1,0,0,40,0.3,186,7,19,485,922,571,8,7,17,1,1,0,0,1.294413494,-0.324132143,186,571,,,,
1237,1794,1,0.5,1,5,1,55,0.5,86,7,7,43,627,402,14,7,14,1,0,1,0,-1.532530232,-0.35701764,86,402,,,,
1238,1558,1,2.5,0,2,1,32,0.1,114,5,3,322,1385,878,16,5,17,1,1,1,0,-0.740985988,-0.264393398,114,878,,,,
1239,1597,1,0.9,0,4,1,4,0.5,85,1,19,880,1145,2130,8,3,15,1,1,0,2,-1.560799669,-0.02076829,85,2130,,,,
1240,1240,0,1.6,0,0,0,39,0.1,146,2,9,1511,1756,3260,13,1,17,0,0,1,3,0.163636004,0.19911699,146,3260,,,,
1241,1994,1,0.8,1,2,1,7,0.6,88,8,4,667,711,454,11,8,6,1,1,0,0,-1.475991357,-0.346899026,88,454,,,,
1242,1221,0,2.3,0,7,1,35,0.4,152,7,19,765,1899,2638,19,16,14,1,1,1,2,0.333252627,0.078082792,152,2638,,,,
1243,989,1,1.6,1,11,1,24,0.6,156,8,17,614,679,2819,16,13,5,1,0,1,2,0.446330376,0.113303354,156,2819,,,,
1244,1180,1,1.2,0,5,1,50,1,144,4,20,925,1252,1464,7,3,20,1,1,1,1,0.107097129,-0.150364394,144,1464,,,,
1245,718,0,2.8,0,10,0,59,0.8,113,6,13,1185,1387,1824,11,9,3,1,1,0,1,-0.769255426,-0.080312446,113,1824,,,,
1246,1670,1,1.6,1,0,0,47,0.8,139,8,15,1706,1886,876,16,0,5,1,1,0,1,-0.034250057,-0.264782576,139,876,,,,
1247,534,1,2.5,0,1,1,21,0.3,164,7,9,347,1477,2706,7,5,18,1,1,0,2,0.672485875,0.091314826,164,2706,,,,
1248,1566,1,0.5,1,0,0,20,0.5,126,2,0,1603,1930,659,14,9,13,1,1,1,1,-0.401752741,-0.307008333,126,659,,,,
1249,1935,0,0.5,0,0,1,29,0.6,124,5,9,806,860,455,9,2,6,1,0,1,0,-0.458291616,-0.346704437,124,455,,,,
1250,504,1,2.8,1,2,0,54,0.4,163,2,10,1207,1539,2378,17,11,2,1,0,0,2,0.644216437,0.027489718,163,2378,,,,
1251,913,0,1.7,1,1,1,41,0.3,103,1,14,431,1144,2278,15,3,18,1,1,0,1,-1.051949798,0.008030844,103,2278,,,,
1252,1317,0,1.8,1,2,0,43,0.5,113,5,3,179,613,3436,16,13,5,0,1,1,3,-0.769255426,0.233364609,113,3436,,,,
1253,917,1,0.5,0,1,1,31,0.5,88,6,2,423,909,3424,19,2,13,1,1,0,3,-1.475991357,0.231029545,88,3424,,,,
1254,712,0,2.5,1,1,0,49,0.6,99,6,3,1131,1743,401,5,0,10,1,0,1,0,-1.165027547,-0.357212229,99,401,,,,
1255,1083,0,1,0,6,0,52,0.9,126,2,20,925,1469,681,19,18,19,1,1,1,0,-0.401752741,-0.302727381,126,681,,,,
1256,1039,0,0.6,0,5,1,6,0.1,136,6,8,62,544,3212,15,7,7,1,0,1,2,-0.119058369,0.189776731,136,3212,,,,
1257,1747,0,0.5,0,4,0,13,0.7,185,6,12,800,873,3105,7,1,10,1,0,0,3,1.266144057,0.168955735,185,3105,,,,
1258,1449,1,0.5,1,0,0,52,0.6,105,6,0,211,947,2036,5,1,10,0,1,0,1,-0.995410924,-0.039059632,105,2036,,,,
1259,1872,1,0.5,1,14,0,49,0.2,139,7,18,81,1389,3153,16,15,5,1,1,0,3,-0.034250057,0.178295995,139,3153,,,,
1260,1796,0,1.6,1,5,0,7,0.1,101,4,6,667,798,1642,9,4,3,0,1,1,1,-1.108488673,-0.115727598,101,1642,,,,
1261,1097,0,1.4,0,0,0,60,0.8,181,1,17,405,519,509,15,12,12,1,0,0,0,1.153066308,-0.336196645,181,509,,,,
1262,1562,0,0.5,1,1,1,20,0.8,172,8,10,678,1676,3465,16,11,6,1,1,0,3,0.898641373,0.239007683,172,3465,,,,
1263,1433,1,2.3,0,8,1,27,0.9,153,7,12,1619,1651,3900,18,16,2,1,0,1,3,0.361522065,0.323653787,153,3900,,,,
1264,740,0,1.8,0,1,0,12,0.2,123,1,11,935,1147,1105,7,6,19,0,1,1,0,-0.486561053,-0.220221753,123,1105,,,,
1265,676,0,2.2,0,1,1,39,0.2,84,1,5,864,1011,2064,13,7,6,1,0,0,1,-1.589069106,-0.033611148,84,2064,,,,
1266,503,1,1.8,1,1,1,13,0.7,131,1,4,1495,1688,3117,19,6,9,1,0,1,3,-0.260405555,0.1712908,131,3117,,,,
1267,1020,0,1.5,0,13,1,7,0.7,96,3,18,870,1613,1142,13,9,8,1,0,1,1,-1.249835859,-0.21302197,96,1142,,,,
1268,896,0,1,1,3,1,4,0.3,111,1,4,1379,1469,1060,12,10,4,1,1,1,1,-0.8257943,-0.228978247,111,1060,,,,
1269,1824,1,0.8,0,4,1,19,0.9,143,2,5,1055,1738,2381,14,1,5,1,0,0,2,0.078827692,0.028073484,143,2381,,,,
1270,1512,0,0.6,1,1,1,54,0.4,134,3,2,220,1838,3366,7,3,11,1,0,1,3,-0.175597243,0.219743397,134,3366,,,,
1271,1053,0,2.9,0,7,0,42,0.9,126,6,17,419,1261,1339,17,0,14,0,0,1,0,-0.401752741,-0.174687987,126,1339,,,,
1272,1944,1,1.8,1,0,1,31,0.8,87,4,10,1111,1362,2560,7,3,8,1,0,0,3,-1.504260794,0.06290487,87,2560,,,,
1273,1174,0,0.7,1,1,1,25,0.8,91,2,8,1097,1461,285,19,7,3,1,0,1,0,-1.391183045,-0.379784523,91,285,,,,
1274,627,1,1.6,1,3,1,12,0.2,131,7,17,447,819,2476,17,1,10,1,0,0,1,-0.260405555,0.046559415,131,2476,,,,
1275,1602,0,2.7,0,4,1,46,0.6,118,1,5,273,1062,1862,16,9,2,1,0,1,1,-0.627908239,-0.072918074,118,1862,,,,
1276,1733,1,1.5,1,4,1,6,0.9,170,1,15,590,997,3488,6,4,10,1,1,1,3,0.842102498,0.243483224,170,3488,,,,
1277,586,0,1.4,1,10,1,8,0.5,142,8,14,116,598,3178,9,7,10,1,0,1,2,0.050558255,0.183160713,142,3178,,,,
1278,1528,0,2.4,0,2,0,37,0.2,156,8,3,306,564,733,15,0,14,1,1,0,0,0.446330376,-0.292608766,156,733,,,,
1279,875,0,0.7,0,2,0,23,0.1,110,7,7,300,1316,756,14,5,6,0,0,0,0,-0.854063737,-0.288133225,110,756,,,,
1280,1602,0,0.6,0,12,0,58,0.4,170,1,13,1259,1746,3622,17,2,17,0,1,1,3,0.842102498,0.269558116,170,3622,,,,
1281,1426,0,1.6,0,4,1,12,0.7,174,5,16,1573,1694,1277,14,9,5,1,0,0,1,0.955180247,-0.186752489,174,1277,,,,
1282,1370,0,1.4,0,5,1,6,0.2,158,6,8,1392,1783,3703,13,10,11,1,1,0,3,0.502869251,0.285319804,158,3703,,,,
1283,609,1,0.5,0,4,1,10,0.1,81,6,6,113,1524,1905,16,3,18,1,1,1,1,-1.673877418,-0.064550758,81,1905,,,,
1284,840,0,1.2,1,5,1,15,0.3,178,6,8,526,1728,2636,12,2,6,1,1,0,2,1.068257996,0.077693614,178,2636,,,,
1285,991,0,2,0,2,1,12,0.3,158,5,6,1209,1678,2014,11,9,10,1,0,0,2,0.502869251,-0.043340585,158,2014,,,,
1286,1724,1,1.8,0,0,1,9,0.8,100,2,1,655,828,3056,18,16,6,1,0,0,3,-1.13675811,0.159420887,100,3056,,,,
1287,584,1,1.8,0,0,1,19,0.3,168,3,0,1123,1622,465,12,8,4,1,1,0,0,0.785563624,-0.34475855,168,465,,,,
1288,860,1,1.3,1,1,1,49,0.7,141,6,13,692,979,3869,16,14,20,1,1,1,3,0.022288818,0.317621536,141,3869,,,,
1289,1541,1,2.8,1,10,1,28,0.2,165,5,15,796,1052,1108,12,1,7,1,0,1,1,0.700755312,-0.219637987,165,1108,,,,
1290,615,1,0.5,1,7,0,58,0.5,130,5,8,1021,1958,1906,14,5,5,1,0,0,1,-0.288674992,-0.064356169,130,1906,,,,
1291,912,1,2.8,1,6,1,46,0.4,84,4,11,995,1310,851,8,4,4,1,1,1,0,-1.589069106,-0.269647294,84,851,,,,
1292,1278,1,1.2,0,10,1,60,0.6,172,7,14,1244,1504,3142,11,4,19,1,0,1,3,0.898641373,0.176155519,172,3142,,,,
1293,1365,0,0.6,0,0,1,31,0.3,125,4,0,293,970,1300,14,7,13,1,0,1,0,-0.430022178,-0.182276948,125,1300,,,,
1294,1702,0,1,0,7,0,36,0.1,177,5,9,1240,1931,1430,8,6,10,0,0,0,2,1.039988559,-0.156980411,177,1430,,,,
1295,589,1,0.5,0,1,1,59,0.7,146,8,4,759,1858,362,16,10,6,1,1,1,0,0.163636004,-0.36480119,146,362,,,,
1296,1347,0,1.5,1,10,0,56,0.3,95,1,19,398,1528,2456,13,0,13,1,1,1,2,-1.278105296,0.04266764,95,2456,,,,
1297,1644,0,2.8,0,0,1,44,1,137,8,0,358,791,2360,7,4,19,1,0,0,2,-0.090788931,0.023987121,137,2360,,,,
1298,956,0,1.9,1,1,0,42,0.1,133,7,11,403,1614,3700,10,0,7,1,1,0,3,-0.20386668,0.284736038,133,3700,,,,
1299,1089,0,1.4,1,10,0,2,0.1,153,7,20,211,1409,2620,7,5,13,1,0,0,2,0.361522065,0.074580194,153,2620,,,,
1300,871,0,0.6,0,2,0,52,0.1,178,3,3,194,1437,437,14,7,17,1,0,0,0,1.068257996,-0.350207034,178,437,,,,
1301,664,0,1.5,0,5,1,6,0.9,164,2,19,1076,1472,3774,11,5,18,1,0,0,3,0.672485875,0.299135605,164,3774,,,,
1302,1874,1,0.6,0,1,0,19,0.8,192,2,9,1238,1418,1218,15,10,17,0,1,0,1,1.464030118,-0.198233225,192,1218,,,,
1303,1928,0,2.6,0,5,0,5,0.8,162,5,16,229,1004,696,14,12,15,1,1,1,0,0.615947,-0.29980855,162,696,,,,
1304,888,0,2.6,1,2,1,33,0.4,198,2,17,327,1683,3407,12,1,20,1,0,0,3,1.633646741,0.227721536,198,3407,,,,
1305,1077,1,1.7,1,1,0,58,0.8,86,7,13,135,1892,3902,9,3,3,1,0,0,3,-1.532530232,0.324042964,86,3902,,,,
1306,1023,1,2.3,1,5,1,30,0.2,80,8,7,5,1744,2086,10,0,19,1,1,1,1,-1.702146855,-0.029330195,80,2086,,,,
1307,1426,1,0.8,0,2,1,42,0.6,84,3,10,715,1163,1356,15,9,16,1,0,1,1,-1.589069106,-0.171379978,84,1356,,,,
1308,831,0,1.7,1,7,1,26,0.7,177,5,11,511,621,1704,6,5,20,1,1,1,0,1.039988559,-0.103663095,177,1704,,,,
1309,1496,1,1.3,1,0,1,6,0.5,85,3,9,549,1383,3571,16,1,11,1,1,1,3,-1.560799669,0.25963409,85,3571,,,,
1310,1433,1,2.3,0,2,1,5,0.1,129,5,11,420,784,2132,18,15,19,1,0,1,1,-0.316944429,-0.020379113,129,2132,,,,
1311,1095,1,2.6,1,0,1,44,0.7,103,4,5,838,1066,3209,13,11,8,1,1,1,3,-1.051949798,0.189192965,103,3209,,,,
1312,643,1,0.7,1,3,1,23,0.8,156,1,9,314,1400,2096,13,6,2,1,0,0,1,0.446330376,-0.027384308,156,2096,,,,
1313,1142,1,1.1,0,0,1,6,0.5,198,4,0,739,1766,1273,19,0,6,1,0,0,1,1.633646741,-0.187530844,198,1273,,,,
1314,730,1,0.5,1,3,1,27,0.1,112,5,10,62,846,3623,9,4,15,1,1,0,2,-0.797524863,0.269752705,112,3623,,,,
1315,1901,1,0.5,0,5,1,41,0.6,131,2,17,3,1662,368,5,1,12,1,0,0,0,-0.260405555,-0.363633658,131,368,,,,
1316,1510,0,0.6,1,1,0,32,0.7,135,3,8,963,1520,854,8,2,10,1,0,1,1,-0.147327806,-0.269063528,135,854,,,,
1317,1924,0,2.6,0,0,1,59,0.9,136,6,0,1438,1923,3646,10,9,16,1,0,1,3,-0.119058369,0.274228246,136,3646,,,,
1318,1825,0,1.1,1,13,1,17,0.1,157,4,18,1621,1773,3130,12,4,2,1,0,1,3,0.474599814,0.173820454,157,3130,,,,
1319,1275,1,0.5,1,3,1,5,0.2,152,1,9,19,501,3784,13,4,4,1,1,0,3,0.333252627,0.301081492,152,3784,,,,
1320,987,1,2.3,0,9,0,17,0.8,124,7,17,887,1274,3885,11,0,14,1,1,0,3,-0.458291616,0.320734956,124,3885,,,,
1321,1538,1,2.3,0,6,1,13,0.2,121,7,7,567,986,1494,18,10,12,1,1,1,1,-0.543099928,-0.144526732,121,1494,,,,
1322,1965,1,0.5,0,4,1,29,0.5,149,5,13,584,676,2973,11,1,20,1,1,1,3,0.248444316,0.143270021,149,2973,,,,
1323,808,0,1.9,0,7,0,20,0.8,185,6,14,496,974,1471,13,4,11,0,1,0,0,1.266144057,-0.149002273,185,1471,,,,
1324,712,0,0.5,0,6,0,27,0.5,86,2,11,1245,1309,2001,11,10,12,1,1,1,1,-1.532530232,-0.045870238,86,2001,,,,
1325,1507,1,0.9,1,0,1,42,0.4,123,5,0,682,888,1486,15,3,19,1,0,0,1,-0.486561053,-0.146083442,123,1486,,,,
1326,912,0,0.7,0,3,0,47,0.9,182,3,6,724,794,1321,7,2,6,0,1,1,0,1.181335745,-0.178190584,182,1321,,,,
1327,769,1,1.2,0,2,0,17,0.1,95,8,4,1384,1454,1877,18,2,11,0,0,1,1,-1.278105296,-0.069999243,95,1877,,,,
1328,948,0,2.3,0,14,0,22,0.1,173,5,20,257,1654,3499,11,7,19,1,1,1,3,0.92691081,0.2456237,173,3499,,,,
1329,507,1,1.9,1,0,1,39,0.7,142,1,0,17,1084,2124,6,0,12,1,1,0,1,0.050558255,-0.021935823,142,2124,,,,
1330,1384,1,2.8,1,15,0,60,0.1,82,3,18,983,1210,1221,18,12,15,1,0,1,1,-1.645607981,-0.197649459,82,1221,,,,
1331,1766,1,1.3,0,1,0,29,0.5,194,8,20,439,1306,2316,19,2,6,0,0,1,2,1.520568992,0.015425216,194,2316,,,,
1332,1407,0,1.8,1,5,1,16,0.2,170,4,6,925,1206,1068,6,0,8,1,1,0,1,0.842102498,-0.227421537,170,1068,,,,
1333,614,0,2.9,1,3,1,24,0.2,94,4,7,409,603,1930,13,12,4,1,0,1,1,-1.306374733,-0.059686039,94,1930,,,,
1335,1039,0,0.5,1,8,0,47,0.2,130,8,9,384,1878,1742,18,12,15,1,0,0,1,-0.288674992,-0.096268723,130,1742,,,,
1336,511,1,3,1,5,1,34,0.9,125,8,13,149,1285,3265,14,7,14,1,0,0,2,-0.430022178,0.200089934,125,3265,,,,
1337,1811,1,2.5,0,4,1,5,0.6,98,4,16,447,568,2700,13,7,8,1,1,1,2,-1.193296984,0.090147294,98,2700,,,,
1338,1159,0,1.5,0,3,0,36,0.4,104,4,8,717,1206,2115,8,7,18,0,0,0,2,-1.023680361,-0.023687122,104,2115,,,,
1339,1848,0,1.3,1,7,0,12,0.1,178,2,19,195,533,3915,9,7,8,0,0,1,3,1.068257996,0.326572618,178,3915,,,,
1340,1988,1,0.5,0,0,1,16,0.1,94,8,1,153,696,3144,16,2,14,1,0,0,3,-1.306374733,0.176544696,94,3144,,,,
1341,1469,0,0.5,0,3,1,58,0.5,150,7,8,1699,1850,1571,17,16,2,1,0,0,2,0.276713753,-0.129543398,150,1571,,,,
1342,1423,0,0.6,0,12,0,44,0.8,131,5,13,501,640,2253,10,8,9,0,0,0,1,-0.260405555,0.003166125,131,2253,,,,
1343,1974,0,0.5,1,9,0,10,0.8,145,6,12,530,1496,1433,6,1,17,0,0,0,1,0.135366567,-0.156396645,145,1433,,,,
1344,835,0,0.8,1,2,1,42,0.8,128,5,18,396,1378,2583,15,2,13,1,1,1,2,-0.345213867,0.067380411,128,2583,,,,
1345,1429,0,0.6,0,8,0,42,0.9,151,5,9,670,1552,1817,6,1,16,1,0,0,1,0.30498319,-0.081674567,151,1817,,,,
1346,947,1,0.5,0,1,1,51,0.1,144,2,15,193,887,2915,17,1,6,1,1,1,2,0.107097129,0.131983874,144,2915,,,,
1347,1446,1,2.8,1,0,1,18,0.3,178,8,1,351,1769,3340,8,0,16,1,1,1,3,1.068257996,0.21468409,178,3340,,,,
1348,1332,0,1.3,1,5,1,7,0.8,168,7,19,846,855,2790,19,11,10,1,1,0,2,0.785563624,0.107660281,168,2790,,,,
1349,1498,1,1.2,1,0,1,14,0.1,191,4,1,111,1167,577,14,12,12,1,1,0,0,1.43576068,-0.32296461,191,577,,,,
1350,1576,1,0.9,1,0,1,14,0.4,173,2,4,1213,1386,3220,17,2,6,1,1,0,3,0.92691081,0.191333441,173,3220,,,,
1351,1398,0,1.6,1,8,1,26,0.8,150,1,12,755,1284,3488,14,3,11,1,1,0,3,0.276713753,0.243483224,150,3488,,,,
1352,1885,0,2.4,1,12,1,14,0.6,92,4,15,1406,1517,1277,9,6,16,1,0,1,1,-1.362913608,-0.186752489,92,1277,,,,
1353,798,1,0.5,1,7,0,2,0.8,148,2,15,497,627,3593,14,9,3,0,1,0,2,0.220174878,0.263915042,148,3593,,,,
1354,1436,0,2.5,1,0,1,42,0.9,124,8,1,1826,1836,2736,12,5,19,1,1,0,3,-0.458291616,0.097152489,124,2736,,,,
1355,1998,1,1.2,0,8,0,31,0.6,196,8,19,50,1356,2311,17,9,18,1,1,0,2,1.577107867,0.014452272,196,2311,,,,
1356,1321,1,1.3,0,0,1,63,0.4,109,8,9,817,941,1464,7,6,16,1,1,1,1,-0.882333175,-0.150364394,109,1464,,,,
1357,1021,0,1.3,0,7,0,9,0.7,192,2,12,901,1793,1355,6,1,14,1,1,0,1,1.464030118,-0.171574567,192,1355,,,,
1358,1339,1,2.3,1,0,0,40,0.1,123,2,1,212,1269,2382,6,4,7,1,0,1,2,-0.486561053,0.028268073,123,2382,,,,
1359,1210,1,1.6,1,9,0,57,0.5,111,4,20,329,1039,1886,16,0,17,1,0,1,1,-0.8257943,-0.068247944,111,1886,,,,
1360,1949,1,0.5,1,2,1,31,0.1,145,5,9,837,1182,832,7,3,19,1,0,0,1,0.135366567,-0.27334448,145,832,,,,
1361,882,0,0.7,1,9,1,28,0.2,151,6,16,248,884,751,19,11,8,1,0,1,0,0.30498319,-0.289106169,151,751,,,,
1362,1549,1,1.5,1,0,1,27,0.4,113,5,7,632,1162,436,10,8,11,1,0,0,0,-0.769255426,-0.350401623,113,436,,,,
1363,1991,0,2.2,1,1,1,42,0.7,82,1,13,366,613,722,6,5,10,1,1,0,0,-1.645607981,-0.294749242,82,722,,,,
1364,796,0,0.5,0,2,0,12,0.5,114,1,8,174,518,1075,7,3,2,0,1,0,0,-0.740985988,-0.226059416,114,1075,,,,
1365,1012,0,0.5,1,4,0,39,0.1,161,4,6,882,1195,2802,8,0,10,1,1,0,2,0.587677563,0.109995346,161,2802,,,,
1366,1318,0,1.9,1,0,1,11,0.8,188,2,15,688,1591,1780,12,10,2,1,0,0,1,1.350952369,-0.088874351,188,1780,,,,
1367,1708,0,0.8,0,8,1,14,0.9,197,4,16,263,1345,1247,19,16,16,1,0,0,1,1.605377304,-0.192590152,197,1247,,,,
1368,598,1,0.8,1,8,1,62,0.1,117,8,9,118,764,3066,11,2,19,1,1,0,2,-0.656177677,0.161366774,117,3066,,,,
1369,541,1,2.3,0,4,0,51,0.4,200,8,17,1012,1226,403,11,2,12,0,0,0,0,1.690185616,-0.356823052,200,403,,,,
1370,818,0,0.5,1,2,1,23,0.2,192,5,17,586,1552,2518,19,12,3,1,1,0,2,1.464030118,0.054732142,192,2518,,,,
1371,1414,0,0.5,0,0,1,15,0.8,168,2,0,294,1233,1069,18,6,14,1,0,0,0,0.785563624,-0.227226948,168,1069,,,,
1372,601,1,1.7,1,3,1,6,0.8,169,4,11,818,1827,2651,14,8,9,1,0,1,2,0.813833061,0.080612445,169,2651,,,,
1373,561,1,2.8,1,2,1,40,0.1,99,7,6,426,865,2974,15,12,19,1,0,1,2,-1.165027547,0.14346461,99,2974,,,,
1374,1616,1,2.3,1,3,0,52,0.1,100,5,8,151,1133,657,7,3,2,1,1,0,0,-1.13675811,-0.307397511,100,657,,,,
1375,1263,1,1.4,1,1,1,32,0.4,103,2,2,409,644,3372,18,13,10,1,1,0,3,-1.051949798,0.22091093,103,3372,,,,
1376,1604,1,1.9,1,0,1,63,0.6,93,5,2,641,1156,1464,15,9,20,1,1,0,1,-1.334644171,-0.150364394,93,1464,,,,
1377,539,0,2,1,1,0,24,0.5,86,4,2,958,967,1326,7,4,3,1,1,0,0,-1.532530232,-0.177217641,86,1326,,,,
1378,1071,0,2.6,0,0,0,49,0.3,199,4,5,1328,1970,3393,6,5,7,1,0,0,3,1.661916179,0.224997293,199,3393,,,,
1379,826,0,0.5,1,0,1,57,0.5,135,2,0,354,530,323,17,3,7,1,0,1,0,-0.147327806,-0.372390151,135,323,,,,
1380,771,0,2.9,0,2,0,62,0.7,106,1,8,1709,1781,1628,9,3,6,0,1,0,1,-0.967141486,-0.11845184,106,1628,,,,
1381,1811,0,2.9,0,0,0,33,0.2,132,8,2,1099,1553,2610,8,3,13,1,1,0,3,-0.232136118,0.072634307,132,2610,,,,
1382,1842,1,2.2,1,7,0,56,0.4,179,4,10,783,1227,3721,16,11,4,0,1,1,3,1.096527433,0.288822402,179,3721,,,,
1383,1420,0,2.8,1,1,0,50,0.1,100,8,8,194,1393,763,17,1,17,0,1,1,0,-1.13675811,-0.286771104,100,763,,,,
1384,1763,0,0.5,1,12,0,10,0.2,184,3,19,238,1893,792,17,12,13,1,0,1,0,1.23787462,-0.28112803,184,792,,,,
1385,1163,1,1.9,0,6,0,2,0.9,133,5,20,919,1076,1568,14,0,19,1,0,0,1,-0.20386668,-0.130127165,133,1568,,,,
1386,1805,1,0.5,0,0,0,29,0.2,182,4,2,758,891,1276,19,4,17,0,1,0,1,1.181335745,-0.186947078,182,1276,,,,
1387,610,1,1.6,1,9,0,52,0.4,90,4,19,1039,1273,3472,10,4,12,1,1,1,3,-1.419452482,0.240369804,90,3472,,,,
